"cohort_start_date","dose","vaccination_campaign","n_dose_day"
2023-11-11,3,"a_2023",99
2023-11-11,4,"a_2023",275
2023-11-11,5,"a_2023",2404
2023-11-11,6,"a_2023",552
2023-11-11,7,"a_2023",1036
2023-11-11,8,"a_2023",52
2023-11-12,1,"a_2023",78
2023-11-12,2,"a_2023",56
2023-11-12,3,"a_2023",47
2023-11-12,4,"a_2023",132
2023-11-12,5,"a_2023",1204
2023-11-12,6,"a_2023",250
2023-11-12,7,"a_2023",668
2023-11-12,8,"a_2023",20
2023-11-13,1,"a_2023",203
2023-11-13,2,"a_2023",111
2023-11-13,3,"a_2023",124
2023-11-13,4,"a_2023",250
2023-11-13,5,"a_2023",3288
2023-11-13,6,"a_2023",536
2023-11-13,7,"a_2023",1541
2023-11-13,8,"a_2023",56
2023-11-13,9,"a_2023",5
2023-11-14,1,"a_2023",163
2023-11-14,2,"a_2023",120
2023-11-14,3,"a_2023",118
2023-11-14,4,"a_2023",269
2023-11-14,5,"a_2023",3602
2023-11-14,6,"a_2023",565
2023-11-14,7,"a_2023",1378
2023-11-14,8,"a_2023",64
2023-11-15,1,"a_2023",164
2023-11-15,2,"a_2023",120
2023-11-15,3,"a_2023",112
2023-11-15,4,"a_2023",328
2023-11-15,5,"a_2023",3229
2023-11-15,6,"a_2023",482
2023-11-15,7,"a_2023",1155
2023-11-15,8,"a_2023",60
2023-11-16,1,"a_2023",191
2023-11-16,2,"a_2023",146
2023-11-16,3,"a_2023",147
2023-11-16,4,"a_2023",345
2023-11-16,5,"a_2023",3586
2023-11-16,6,"a_2023",659
2023-11-16,7,"a_2023",1502
2023-11-16,8,"a_2023",55
2023-11-16,9,"a_2023",5
2023-11-17,1,"a_2023",184
2023-11-17,2,"a_2023",138
2023-11-17,3,"a_2023",109
2023-11-17,4,"a_2023",271
2023-11-17,5,"a_2023",3067
2023-11-17,6,"a_2023",479
2023-11-17,7,"a_2023",1164
2023-11-17,8,"a_2023",58
2023-11-18,1,"a_2023",108
2023-11-18,2,"a_2023",76
2023-11-18,3,"a_2023",89
2023-11-18,4,"a_2023",197
2023-11-18,5,"a_2023",1695
2023-11-18,6,"a_2023",333
2023-11-18,7,"a_2023",816
2023-11-18,8,"a_2023",46
2023-11-19,1,"a_2023",62
2023-11-19,2,"a_2023",39
2023-11-19,3,"a_2023",34
2023-11-19,4,"a_2023",89
2023-11-19,5,"a_2023",864
2023-11-19,6,"a_2023",140
2023-11-19,7,"a_2023",326
2023-11-19,8,"a_2023",11
2023-11-20,1,"a_2023",149
2023-11-20,2,"a_2023",151
2023-11-20,3,"a_2023",103
2023-11-20,4,"a_2023",221
2023-11-20,5,"a_2023",3685
2023-11-20,6,"a_2023",367
2023-11-20,7,"a_2023",797
2023-11-20,8,"a_2023",48
2023-11-21,1,"a_2023",152
2023-11-21,2,"a_2023",142
2023-11-21,3,"a_2023",115
2023-11-21,4,"a_2023",254
2023-11-21,5,"a_2023",3965
2023-11-21,6,"a_2023",417
2023-11-21,7,"a_2023",802
2023-11-21,8,"a_2023",45
2023-11-22,1,"a_2023",161
2023-11-22,2,"a_2023",139
2023-11-22,3,"a_2023",117
2023-11-22,4,"a_2023",294
2023-11-22,5,"a_2023",3477
2023-11-22,6,"a_2023",359
2023-11-22,7,"a_2023",610
2023-11-22,8,"a_2023",38
2023-11-23,1,"a_2023",158
2023-11-23,2,"a_2023",139
2023-11-23,3,"a_2023",98
2023-11-23,4,"a_2023",243
2023-11-23,5,"a_2023",3281
2023-11-23,6,"a_2023",404
2023-11-23,7,"a_2023",804
2023-11-23,8,"a_2023",48
2023-11-23,9,"a_2023",5
2023-11-24,1,"a_2023",151
2023-11-24,2,"a_2023",116
2023-11-24,3,"a_2023",107
2023-11-24,4,"a_2023",261
2023-11-24,5,"a_2023",3416
2023-11-24,6,"a_2023",384
2023-11-24,7,"a_2023",799
2023-11-24,8,"a_2023",29
2023-11-25,1,"a_2023",131
2023-11-25,2,"a_2023",104
2023-11-25,3,"a_2023",82
2023-11-25,4,"a_2023",215
2023-11-25,5,"a_2023",2503
2023-11-25,6,"a_2023",312
2023-11-25,7,"a_2023",543
2023-11-25,8,"a_2023",30
2023-11-26,1,"a_2023",99
2023-11-26,2,"a_2023",68
2023-11-26,3,"a_2023",44
2023-11-26,4,"a_2023",98
2023-11-26,5,"a_2023",2179
2023-11-26,6,"a_2023",96
2023-11-26,7,"a_2023",144
2023-11-26,8,"a_2023",14
2023-11-27,1,"a_2023",160
2023-11-27,2,"a_2023",159
2023-11-27,3,"a_2023",105
2023-11-27,4,"a_2023",251
2023-11-27,5,"a_2023",4092
2023-11-27,6,"a_2023",357
2023-11-27,7,"a_2023",566
2023-11-27,8,"a_2023",32
2023-11-28,1,"a_2023",207
2023-11-28,2,"a_2023",145
2023-11-28,3,"a_2023",119
2023-11-28,4,"a_2023",269
2023-11-28,5,"a_2023",4742
2023-11-28,6,"a_2023",312
2023-11-28,7,"a_2023",513
2023-11-28,8,"a_2023",40
2023-11-29,1,"a_2023",182
2023-11-29,2,"a_2023",103
2023-11-29,3,"a_2023",82
2023-11-29,4,"a_2023",243
2023-11-29,5,"a_2023",3413
2023-11-29,6,"a_2023",218
2023-11-29,7,"a_2023",376
2023-11-29,8,"a_2023",23
2023-11-30,1,"a_2023",170
2023-11-30,2,"a_2023",100
2023-11-30,3,"a_2023",119
2023-11-30,4,"a_2023",255
2023-11-30,5,"a_2023",3988
2023-11-30,6,"a_2023",274
2023-11-30,7,"a_2023",405
2023-11-30,8,"a_2023",28
2023-12-01,1,"a_2023",142
2023-12-01,2,"a_2023",135
2023-12-01,3,"a_2023",96
2023-12-01,4,"a_2023",252
2023-12-01,5,"a_2023",3240
2023-12-01,6,"a_2023",251
2023-12-01,7,"a_2023",363
2023-12-01,8,"a_2023",20
2023-12-02,1,"a_2023",107
2023-12-02,2,"a_2023",88
2023-12-02,3,"a_2023",48
2023-12-02,4,"a_2023",175
2023-12-02,5,"a_2023",2060
2023-12-02,6,"a_2023",229
2023-12-02,7,"a_2023",216
2023-12-02,8,"a_2023",14
2023-12-03,1,"a_2023",64
2023-12-03,2,"a_2023",26
2023-12-03,3,"a_2023",28
2023-12-03,4,"a_2023",100
2023-12-03,5,"a_2023",1169
2023-12-03,6,"a_2023",67
2023-12-03,7,"a_2023",105
2023-12-03,8,"a_2023",6
2023-12-04,1,"a_2023",187
2023-12-04,2,"a_2023",148
2023-12-04,3,"a_2023",89
2023-12-04,4,"a_2023",289
2023-12-04,5,"a_2023",2981
2023-12-04,6,"a_2023",210
2023-12-04,7,"a_2023",445
2023-12-04,8,"a_2023",37
2023-12-05,1,"a_2023",156
2023-12-05,2,"a_2023",119
2023-12-05,3,"a_2023",106
2023-12-05,4,"a_2023",296
2023-12-05,5,"a_2023",3587
2023-12-05,6,"a_2023",223
2023-12-05,7,"a_2023",353
2023-12-05,8,"a_2023",35
2023-12-06,1,"a_2023",156
2023-12-06,2,"a_2023",103
2023-12-06,3,"a_2023",76
2023-12-06,4,"a_2023",226
2023-12-06,5,"a_2023",2969
2023-12-06,6,"a_2023",195
2023-12-06,7,"a_2023",283
2023-12-06,8,"a_2023",23
2023-12-07,1,"a_2023",167
2023-12-07,2,"a_2023",109
2023-12-07,3,"a_2023",93
2023-12-07,4,"a_2023",269
2023-12-07,5,"a_2023",3111
2023-12-07,6,"a_2023",210
2023-12-07,7,"a_2023",312
2023-12-07,8,"a_2023",27
2023-12-08,1,"a_2023",167
2023-12-08,2,"a_2023",95
2023-12-08,3,"a_2023",115
2023-12-08,4,"a_2023",266
2023-12-08,5,"a_2023",2925
2023-12-08,6,"a_2023",154
2023-12-08,7,"a_2023",250
2023-12-08,8,"a_2023",21
2023-12-09,1,"a_2023",110
2023-12-09,2,"a_2023",101
2023-12-09,3,"a_2023",78
2023-12-09,4,"a_2023",196
2023-12-09,5,"a_2023",1723
2023-12-09,6,"a_2023",141
2023-12-09,7,"a_2023",409
2023-12-09,8,"a_2023",18
2023-12-10,1,"a_2023",64
2023-12-10,2,"a_2023",26
2023-12-10,3,"a_2023",31
2023-12-10,4,"a_2023",115
2023-12-10,5,"a_2023",824
2023-12-10,6,"a_2023",72
2023-12-10,7,"a_2023",136
2023-12-10,8,"a_2023",8
2023-12-11,1,"a_2023",88
2023-12-11,2,"a_2023",89
2023-12-11,3,"a_2023",50
2023-12-11,4,"a_2023",181
2023-12-11,5,"a_2023",1872
2023-12-11,6,"a_2023",199
2023-12-11,7,"a_2023",372
2023-12-11,8,"a_2023",17
2023-12-12,1,"a_2023",124
2023-12-12,2,"a_2023",84
2023-12-12,3,"a_2023",57
2023-12-12,4,"a_2023",211
2023-12-12,5,"a_2023",2122
2023-12-12,6,"a_2023",184
2023-12-12,7,"a_2023",405
2023-12-12,8,"a_2023",19
2023-12-13,1,"a_2023",110
2023-12-13,2,"a_2023",83
2023-12-13,3,"a_2023",59
2023-12-13,4,"a_2023",190
2023-12-13,5,"a_2023",1716
2023-12-13,6,"a_2023",140
2023-12-13,7,"a_2023",201
2023-12-13,8,"a_2023",18
2023-12-14,1,"a_2023",122
2023-12-14,2,"a_2023",77
2023-12-14,3,"a_2023",61
2023-12-14,4,"a_2023",158
2023-12-14,5,"a_2023",1496
2023-12-14,6,"a_2023",143
2023-12-14,7,"a_2023",219
2023-12-14,8,"a_2023",16
2023-12-15,1,"a_2023",124
2023-12-15,2,"a_2023",59
2023-12-15,3,"a_2023",67
2023-12-15,4,"a_2023",159
2023-12-15,5,"a_2023",1513
2023-12-15,6,"a_2023",154
2023-12-15,7,"a_2023",240
2023-12-15,8,"a_2023",17
2023-12-16,1,"a_2023",51
2023-12-16,2,"a_2023",35
2023-12-16,3,"a_2023",22
2023-12-16,4,"a_2023",84
2023-12-16,5,"a_2023",630
2023-12-16,6,"a_2023",39
2023-12-16,7,"a_2023",82
2023-12-16,8,"a_2023",6
2023-12-17,1,"a_2023",36
2023-12-17,2,"a_2023",12
2023-12-17,3,"a_2023",12
2023-12-17,4,"a_2023",47
2023-12-17,5,"a_2023",268
2023-12-17,6,"a_2023",25
2023-12-17,7,"a_2023",28
2023-12-17,8,"a_2023",5
2023-12-18,1,"a_2023",134
2023-12-18,2,"a_2023",47
2023-12-18,3,"a_2023",46
2023-12-18,4,"a_2023",165
2023-12-18,5,"a_2023",1114
2023-12-18,6,"a_2023",129
2023-12-18,7,"a_2023",223
2023-12-18,8,"a_2023",6
2023-12-19,1,"a_2023",81
2023-12-19,2,"a_2023",57
2023-12-19,3,"a_2023",56
2023-12-19,4,"a_2023",168
2023-12-19,5,"a_2023",1061
2023-12-19,6,"a_2023",131
2023-12-19,7,"a_2023",147
2023-12-19,8,"a_2023",5
2023-12-20,1,"a_2023",103
2023-12-20,2,"a_2023",43
2023-12-20,3,"a_2023",37
2023-12-20,4,"a_2023",147
2023-12-20,5,"a_2023",886
2023-12-20,6,"a_2023",93
2023-12-20,7,"a_2023",127
2023-12-20,8,"a_2023",7
2023-12-21,1,"a_2023",78
2023-12-21,2,"a_2023",38
2023-12-21,3,"a_2023",41
2023-12-21,4,"a_2023",99
2023-12-21,5,"a_2023",753
2023-12-21,6,"a_2023",89
2023-12-21,7,"a_2023",93
2023-12-21,8,"a_2023",11
2023-12-22,1,"a_2023",70
2023-12-22,2,"a_2023",45
2023-12-22,3,"a_2023",52
2023-12-22,4,"a_2023",91
2023-12-22,5,"a_2023",621
2023-12-22,6,"a_2023",75
2023-12-22,7,"a_2023",83
2023-12-22,8,"a_2023",5
2023-12-23,1,"a_2023",11
2023-12-23,2,"a_2023",9
2023-12-23,3,"a_2023",7
2023-12-23,4,"a_2023",18
2023-12-23,5,"a_2023",256
2023-12-23,6,"a_2023",15
2023-12-23,7,"a_2023",25
2023-12-23,8,"a_2023",5
2023-12-24,1,"a_2023",7
2023-12-24,2,"a_2023",5
2023-12-24,4,"a_2023",6
2023-12-24,5,"a_2023",16
2023-12-24,6,"a_2023",5
2023-12-24,7,"a_2023",9
2023-12-24,8,"a_2023",5
2023-12-27,1,"a_2023",20
2023-12-27,2,"a_2023",17
2023-12-27,3,"a_2023",19
2023-12-27,4,"a_2023",54
2023-12-27,5,"a_2023",341
2023-12-27,6,"a_2023",39
2023-12-27,7,"a_2023",92
2023-12-27,8,"a_2023",5
2023-12-28,1,"a_2023",38
2023-12-28,2,"a_2023",13
2023-12-28,3,"a_2023",24
2023-12-28,4,"a_2023",69
2023-12-28,5,"a_2023",594
2023-12-28,6,"a_2023",45
2023-12-28,7,"a_2023",72
2023-12-28,8,"a_2023",9
2023-12-29,1,"a_2023",61
2023-12-29,2,"a_2023",36
2023-12-29,3,"a_2023",10
2023-12-29,4,"a_2023",38
2023-12-29,5,"a_2023",445
2023-12-29,6,"a_2023",39
2023-12-29,7,"a_2023",78
2023-12-29,8,"a_2023",5
2023-12-30,1,"a_2023",17
2023-12-30,2,"a_2023",13
2023-12-30,3,"a_2023",9
2023-12-30,4,"a_2023",23
2023-12-30,5,"a_2023",347
2023-12-30,6,"a_2023",16
2023-12-30,7,"a_2023",14
2023-12-30,8,"a_2023",5
2023-12-31,1,"a_2023",5
2023-12-31,3,"a_2023",5
2023-12-31,4,"a_2023",5
2023-12-31,5,"a_2023",9
2024-01-02,1,"a_2023",16
2024-01-02,2,"a_2023",9
2024-01-02,3,"a_2023",10
2024-01-02,4,"a_2023",18
2024-01-02,5,"a_2023",195
2024-01-02,6,"a_2023",14
2024-01-02,7,"a_2023",22
2024-01-02,8,"a_2023",5
2024-01-03,1,"a_2023",37
2024-01-03,2,"a_2023",16
2024-01-03,3,"a_2023",16
2024-01-03,4,"a_2023",54
2024-01-03,5,"a_2023",354
2024-01-03,6,"a_2023",41
2024-01-03,7,"a_2023",48
2024-01-03,8,"a_2023",15
2024-01-04,1,"a_2023",42
2024-01-04,2,"a_2023",27
2024-01-04,3,"a_2023",16
2024-01-04,4,"a_2023",49
2024-01-04,5,"a_2023",516
2024-01-04,6,"a_2023",40
2024-01-04,7,"a_2023",72
2024-01-04,8,"a_2023",8
2024-01-05,1,"a_2023",47
2024-01-05,2,"a_2023",15
2024-01-05,3,"a_2023",14
2024-01-05,4,"a_2023",41
2024-01-05,5,"a_2023",306
2024-01-05,6,"a_2023",36
2024-01-05,7,"a_2023",48
2024-01-05,8,"a_2023",11
2024-01-06,1,"a_2023",18
2024-01-06,2,"a_2023",11
2024-01-06,3,"a_2023",5
2024-01-06,4,"a_2023",19
2024-01-06,5,"a_2023",107
2024-01-06,6,"a_2023",11
2024-01-06,7,"a_2023",38
2024-01-06,8,"a_2023",8
2024-01-07,1,"a_2023",6
2024-01-07,2,"a_2023",5
2024-01-07,3,"a_2023",6
2024-01-07,4,"a_2023",7
2024-01-07,5,"a_2023",61
2024-01-07,6,"a_2023",5
2024-01-07,7,"a_2023",22
2024-01-07,8,"a_2023",5
2024-01-08,1,"a_2023",31
2024-01-08,2,"a_2023",10
2024-01-08,3,"a_2023",10
2024-01-08,4,"a_2023",28
2024-01-08,5,"a_2023",256
2024-01-08,6,"a_2023",57
2024-01-08,7,"a_2023",83
2024-01-08,8,"a_2023",9
2024-01-09,1,"a_2023",21
2024-01-09,2,"a_2023",8
2024-01-09,3,"a_2023",10
2024-01-09,4,"a_2023",33
2024-01-09,5,"a_2023",211
2024-01-09,6,"a_2023",32
2024-01-09,7,"a_2023",39
2024-01-09,8,"a_2023",5
2024-01-10,1,"a_2023",20
2024-01-10,2,"a_2023",12
2024-01-10,3,"a_2023",8
2024-01-10,4,"a_2023",33
2024-01-10,5,"a_2023",263
2024-01-10,6,"a_2023",44
2024-01-10,7,"a_2023",44
2024-01-10,8,"a_2023",5
2024-01-11,1,"a_2023",22
2024-01-11,2,"a_2023",27
2024-01-11,3,"a_2023",19
2024-01-11,4,"a_2023",49
2024-01-11,5,"a_2023",413
2024-01-11,6,"a_2023",29
2024-01-11,7,"a_2023",52
2024-01-11,8,"a_2023",5
2024-01-12,1,"a_2023",38
2024-01-12,2,"a_2023",34
2024-01-12,3,"a_2023",11
2024-01-12,4,"a_2023",47
2024-01-12,5,"a_2023",311
2024-01-12,6,"a_2023",55
2024-01-12,7,"a_2023",46
2024-01-12,8,"a_2023",5
2024-01-13,1,"a_2023",20
2024-01-13,2,"a_2023",11
2024-01-13,3,"a_2023",11
2024-01-13,4,"a_2023",20
2024-01-13,5,"a_2023",152
2024-01-13,6,"a_2023",22
2024-01-13,7,"a_2023",41
2024-01-13,8,"a_2023",5
2024-01-14,1,"a_2023",11
2024-01-14,2,"a_2023",5
2024-01-14,3,"a_2023",5
2024-01-14,4,"a_2023",15
2024-01-14,5,"a_2023",42
2024-01-14,6,"a_2023",9
2024-01-14,7,"a_2023",6
2024-01-15,1,"a_2023",18
2024-01-15,2,"a_2023",10
2024-01-15,3,"a_2023",13
2024-01-15,4,"a_2023",26
2024-01-15,5,"a_2023",254
2024-01-15,6,"a_2023",49
2024-01-15,7,"a_2023",87
2024-01-16,1,"a_2023",26
2024-01-16,2,"a_2023",18
2024-01-16,3,"a_2023",12
2024-01-16,4,"a_2023",39
2024-01-16,5,"a_2023",286
2024-01-16,6,"a_2023",41
2024-01-16,7,"a_2023",65
2024-01-16,8,"a_2023",5
2024-01-16,9,"a_2023",5
2024-01-17,1,"a_2023",20
2024-01-17,2,"a_2023",10
2024-01-17,3,"a_2023",8
2024-01-17,4,"a_2023",22
2024-01-17,5,"a_2023",236
2024-01-17,6,"a_2023",21
2024-01-17,7,"a_2023",20
2024-01-17,8,"a_2023",5
2024-01-18,1,"a_2023",22
2024-01-18,2,"a_2023",18
2024-01-18,3,"a_2023",13
2024-01-18,4,"a_2023",31
2024-01-18,5,"a_2023",396
2024-01-18,6,"a_2023",22
2024-01-18,7,"a_2023",23
2024-01-18,8,"a_2023",5
2024-01-19,1,"a_2023",29
2024-01-19,2,"a_2023",11
2024-01-19,3,"a_2023",14
2024-01-19,4,"a_2023",43
2024-01-19,5,"a_2023",287
2024-01-19,6,"a_2023",39
2024-01-19,7,"a_2023",40
2024-01-19,8,"a_2023",5
2024-01-19,9,"a_2023",5
2024-01-20,1,"a_2023",25
2024-01-20,2,"a_2023",12
2024-01-20,3,"a_2023",11
2024-01-20,4,"a_2023",21
2024-01-20,5,"a_2023",262
2024-01-20,6,"a_2023",13
2024-01-20,7,"a_2023",11
2024-01-20,8,"a_2023",5
2024-01-21,1,"a_2023",11
2024-01-21,2,"a_2023",5
2024-01-21,3,"a_2023",5
2024-01-21,4,"a_2023",10
2024-01-21,5,"a_2023",36
2024-01-21,6,"a_2023",5
2024-01-21,7,"a_2023",5
2024-01-22,1,"a_2023",25
2024-01-22,2,"a_2023",11
2024-01-22,3,"a_2023",9
2024-01-22,4,"a_2023",27
2024-01-22,5,"a_2023",233
2024-01-22,6,"a_2023",16
2024-01-22,7,"a_2023",30
2024-01-22,8,"a_2023",5
2024-01-23,1,"a_2023",26
2024-01-23,2,"a_2023",5
2024-01-23,3,"a_2023",7
2024-01-23,4,"a_2023",32
2024-01-23,5,"a_2023",188
2024-01-23,6,"a_2023",21
2024-01-23,7,"a_2023",13
2024-01-23,8,"a_2023",5
2024-01-24,1,"a_2023",29
2024-01-24,2,"a_2023",5
2024-01-24,3,"a_2023",12
2024-01-24,4,"a_2023",27
2024-01-24,5,"a_2023",194
2024-01-24,6,"a_2023",21
2024-01-24,7,"a_2023",29
2024-01-24,8,"a_2023",5
2024-01-25,1,"a_2023",24
2024-01-25,2,"a_2023",8
2024-01-25,3,"a_2023",12
2024-01-25,4,"a_2023",41
2024-01-25,5,"a_2023",208
2024-01-25,6,"a_2023",24
2024-01-25,7,"a_2023",28
2024-01-25,8,"a_2023",5
2024-01-26,1,"a_2023",24
2024-01-26,2,"a_2023",20
2024-01-26,3,"a_2023",8
2024-01-26,4,"a_2023",36
2024-01-26,5,"a_2023",218
2024-01-26,6,"a_2023",24
2024-01-26,7,"a_2023",35
2024-01-26,8,"a_2023",14
2024-01-27,1,"a_2023",20
2024-01-27,2,"a_2023",14
2024-01-27,3,"a_2023",7
2024-01-27,4,"a_2023",27
2024-01-27,5,"a_2023",261
2024-01-27,6,"a_2023",19
2024-01-27,7,"a_2023",13
2024-01-27,8,"a_2023",5
2024-01-28,1,"a_2023",5
2024-01-28,2,"a_2023",5
2024-01-28,3,"a_2023",5
2024-01-28,4,"a_2023",6
2024-01-28,5,"a_2023",21
2024-01-28,6,"a_2023",5
2024-01-28,7,"a_2023",5
2024-01-28,8,"a_2023",5
2024-01-29,1,"a_2023",22
2024-01-29,2,"a_2023",9
2024-01-29,3,"a_2023",15
2024-01-29,4,"a_2023",23
2024-01-29,5,"a_2023",124
2024-01-29,6,"a_2023",41
2024-01-29,7,"a_2023",33
2024-01-29,8,"a_2023",22
2024-01-30,1,"a_2023",26
2024-01-30,2,"a_2023",5
2024-01-30,3,"a_2023",8
2024-01-30,4,"a_2023",25
2024-01-30,5,"a_2023",98
2024-01-30,6,"a_2023",14
2024-01-30,7,"a_2023",24
2024-01-31,1,"a_2023",29
2024-01-31,2,"a_2023",11
2024-01-31,3,"a_2023",6
2024-01-31,4,"a_2023",32
2024-01-31,5,"a_2023",152
2024-01-31,6,"a_2023",24
2024-01-31,7,"a_2023",31
2024-02-01,1,"None",9
2024-02-01,2,"None",5
2024-02-01,3,"None",5
2024-02-01,4,"None",15
2024-02-01,5,"None",86
2024-02-01,6,"None",14
2024-02-01,7,"None",10
2024-02-02,1,"None",18
2024-02-02,2,"None",5
2024-02-02,3,"None",5
2024-02-02,4,"None",21
2024-02-02,5,"None",128
2024-02-02,6,"None",19
2024-02-02,7,"None",22
2024-02-02,8,"None",5
2024-02-03,1,"None",12
2024-02-03,2,"None",5
2024-02-03,3,"None",5
2024-02-03,4,"None",25
2024-02-03,5,"None",125
2024-02-03,6,"None",27
2024-02-03,7,"None",45
2024-02-03,8,"None",5
2024-02-04,1,"None",5
2024-02-04,2,"None",5
2024-02-04,3,"None",5
2024-02-04,4,"None",5
2024-02-04,5,"None",22
2024-02-04,6,"None",5
2024-02-04,7,"None",5
2024-02-04,8,"None",5
2024-02-05,1,"None",11
2024-02-05,2,"None",5
2024-02-05,3,"None",5
2024-02-05,4,"None",22
2024-02-05,5,"None",99
2024-02-05,6,"None",8
2024-02-05,7,"None",14
2024-02-05,8,"None",5
2024-02-06,1,"None",14
2024-02-06,2,"None",6
2024-02-06,3,"None",5
2024-02-06,4,"None",20
2024-02-06,5,"None",77
2024-02-06,6,"None",10
2024-02-06,7,"None",27
2024-02-06,8,"None",5
2024-02-07,1,"None",15
2024-02-07,2,"None",8
2024-02-07,3,"None",5
2024-02-07,4,"None",20
2024-02-07,5,"None",76
2024-02-07,6,"None",16
2024-02-07,7,"None",18
2024-02-07,8,"None",5
2024-02-08,1,"None",6
2024-02-08,2,"None",10
2024-02-08,3,"None",7
2024-02-08,4,"None",29
2024-02-08,5,"None",82
2024-02-08,6,"None",12
2024-02-08,7,"None",12
2024-02-08,8,"None",5
2024-02-09,1,"None",16
2024-02-09,2,"None",7
2024-02-09,3,"None",5
2024-02-09,4,"None",16
2024-02-09,5,"None",77
2024-02-09,6,"None",10
2024-02-09,7,"None",9
2024-02-09,8,"None",5
2024-02-10,1,"None",6
2024-02-10,2,"None",8
2024-02-10,3,"None",5
2024-02-10,4,"None",10
2024-02-10,5,"None",70
2024-02-10,6,"None",7
2024-02-10,7,"None",8
2024-02-10,8,"None",5
2024-02-11,1,"None",5
2024-02-11,4,"None",5
2024-02-11,5,"None",14
2024-02-11,6,"None",5
2024-02-12,1,"None",7
2024-02-12,2,"None",14
2024-02-12,3,"None",5
2024-02-12,4,"None",15
2024-02-12,5,"None",78
2024-02-12,6,"None",8
2024-02-12,7,"None",5
2024-02-13,1,"None",9
2024-02-13,2,"None",5
2024-02-13,3,"None",7
2024-02-13,4,"None",23
2024-02-13,5,"None",51
2024-02-13,6,"None",11
2024-02-13,7,"None",8
2024-02-13,8,"None",5
2024-02-14,1,"None",12
2024-02-14,2,"None",8
2024-02-14,3,"None",5
2024-02-14,4,"None",15
2024-02-14,5,"None",64
2024-02-14,6,"None",10
2024-02-14,7,"None",9
2024-02-14,8,"None",5
2024-02-15,1,"None",5
2024-02-15,2,"None",5
2024-02-15,3,"None",5
2024-02-15,4,"None",17
2024-02-15,5,"None",40
2024-02-15,6,"None",5
2024-02-15,7,"None",9
2024-02-16,1,"None",16
2024-02-16,2,"None",5
2024-02-16,3,"None",5
2024-02-16,4,"None",20
2024-02-16,5,"None",45
2024-02-16,6,"None",12
2024-02-16,7,"None",18
2024-02-17,1,"None",5
2024-02-17,2,"None",5
2024-02-17,3,"None",6
2024-02-17,4,"None",7
2024-02-17,5,"None",26
2024-02-17,6,"None",5
2024-02-17,7,"None",5
2024-02-18,1,"None",5
2024-02-18,2,"None",5
2024-02-18,3,"None",5
2024-02-18,4,"None",5
2024-02-18,5,"None",15
2024-02-18,6,"None",5
2024-02-19,1,"None",10
2024-02-19,2,"None",5
2024-02-19,3,"None",5
2024-02-19,4,"None",11
2024-02-19,5,"None",32
2024-02-19,6,"None",10
2024-02-19,7,"None",11
2024-02-19,8,"None",5
2024-02-20,1,"None",7
2024-02-20,2,"None",5
2024-02-20,3,"None",5
2024-02-20,4,"None",5
2024-02-20,5,"None",26
2024-02-20,6,"None",5
2024-02-20,7,"None",5
2024-02-20,8,"None",5
2024-02-21,1,"None",20
2024-02-21,2,"None",7
2024-02-21,3,"None",5
2024-02-21,4,"None",8
2024-02-21,5,"None",42
2024-02-21,6,"None",10
2024-02-21,7,"None",13
2024-02-22,1,"None",5
2024-02-22,2,"None",5
2024-02-22,3,"None",5
2024-02-22,4,"None",5
2024-02-22,5,"None",34
2024-02-22,6,"None",5
2024-02-22,7,"None",5
2024-02-23,1,"None",5
2024-02-23,2,"None",5
2024-02-23,3,"None",5
2024-02-23,4,"None",11
2024-02-23,5,"None",30
2024-02-23,6,"None",9
2024-02-23,7,"None",9
2024-02-24,1,"None",5
2024-02-24,2,"None",5
2024-02-24,3,"None",5
2024-02-24,4,"None",6
2024-02-24,5,"None",27
2024-02-24,7,"None",5
2024-02-24,8,"None",5
2024-02-25,4,"None",5
2024-02-25,5,"None",5
2024-02-26,1,"None",5
2024-02-26,2,"None",5
2024-02-26,4,"None",8
2024-02-26,5,"None",69
2024-02-26,6,"None",5
2024-02-26,7,"None",6
2024-02-27,1,"None",5
2024-02-27,2,"None",5
2024-02-27,3,"None",5
2024-02-27,4,"None",5
2024-02-27,5,"None",11
2024-02-27,6,"None",5
2024-02-27,7,"None",5
2024-02-27,8,"None",5
2024-02-28,1,"None",5
2024-02-28,2,"None",5
2024-02-28,3,"None",5
2024-02-28,4,"None",13
2024-02-28,5,"None",48
2024-02-28,6,"None",5
2024-02-28,7,"None",12
2024-02-29,1,"None",5
2024-02-29,2,"None",5
2024-02-29,3,"None",5
2024-02-29,4,"None",11
2024-02-29,5,"None",30
2024-02-29,6,"None",5
2024-02-29,7,"None",7
2024-03-01,1,"None",13
2024-03-01,2,"None",5
2024-03-01,3,"None",5
2024-03-01,4,"None",11
2024-03-01,5,"None",50
2024-03-01,6,"None",10
2024-03-01,7,"None",5
2024-03-01,8,"None",5
2024-03-02,1,"None",5
2024-03-02,2,"None",5
2024-03-02,3,"None",5
2024-03-02,4,"None",5
2024-03-02,5,"None",18
2024-03-02,6,"None",5
2024-03-03,1,"None",5
2024-03-03,2,"None",5
2024-03-03,4,"None",5
2024-03-03,5,"None",5
2024-03-04,1,"None",8
2024-03-04,2,"None",5
2024-03-04,3,"None",5
2024-03-04,4,"None",8
2024-03-04,5,"None",20
2024-03-04,6,"None",5
2024-03-04,7,"None",8
2024-03-04,9,"None",5
2024-03-05,1,"None",7
2024-03-05,4,"None",6
2024-03-05,5,"None",10
