"cohort_start_date","dose","vaccination_campaign","n_dose_day"
2024-11-22,5,"a_2024",179
2024-11-22,6,"a_2024",2292
2024-11-22,7,"a_2024",235
2024-11-22,8,"a_2024",281
2024-11-22,9,"a_2024",550
2024-11-22,10,"a_2024",39
2024-11-23,3,"a_2024",5
2024-11-23,4,"a_2024",20
2024-11-23,5,"a_2024",126
2024-11-23,6,"a_2024",1695
2024-11-23,7,"a_2024",86
2024-11-23,8,"a_2024",120
2024-11-23,9,"a_2024",219
2024-11-23,10,"a_2024",16
2024-11-24,3,"a_2024",5
2024-11-24,4,"a_2024",7
2024-11-24,5,"a_2024",72
2024-11-24,6,"a_2024",887
2024-11-24,7,"a_2024",50
2024-11-24,8,"a_2024",55
2024-11-24,9,"a_2024",147
2024-11-24,10,"a_2024",8
2024-11-25,3,"a_2024",9
2024-11-25,4,"a_2024",20
2024-11-25,5,"a_2024",175
2024-11-25,6,"a_2024",2234
2024-11-25,7,"a_2024",202
2024-11-25,8,"a_2024",216
2024-11-25,9,"a_2024",520
2024-11-25,10,"a_2024",24
2024-11-26,3,"a_2024",5
2024-11-26,4,"a_2024",15
2024-11-26,5,"a_2024",179
2024-11-26,6,"a_2024",2387
2024-11-26,7,"a_2024",200
2024-11-26,8,"a_2024",240
2024-11-26,9,"a_2024",469
2024-11-26,10,"a_2024",29
2024-11-27,3,"a_2024",5
2024-11-27,4,"a_2024",18
2024-11-27,5,"a_2024",223
2024-11-27,6,"a_2024",2463
2024-11-27,7,"a_2024",213
2024-11-27,8,"a_2024",261
2024-11-27,9,"a_2024",512
2024-11-27,10,"a_2024",26
2024-11-27,11,"a_2024",5
2024-11-28,3,"a_2024",7
2024-11-28,4,"a_2024",17
2024-11-28,5,"a_2024",229
2024-11-28,6,"a_2024",2241
2024-11-28,7,"a_2024",235
2024-11-28,8,"a_2024",270
2024-11-28,9,"a_2024",595
2024-11-28,10,"a_2024",32
2024-11-29,3,"a_2024",5
2024-11-29,4,"a_2024",16
2024-11-29,5,"a_2024",197
2024-11-29,6,"a_2024",2085
2024-11-29,7,"a_2024",250
2024-11-29,8,"a_2024",247
2024-11-29,9,"a_2024",555
2024-11-29,10,"a_2024",22
2024-11-30,3,"a_2024",5
2024-11-30,4,"a_2024",19
2024-11-30,5,"a_2024",102
2024-11-30,6,"a_2024",1339
2024-11-30,7,"a_2024",89
2024-11-30,8,"a_2024",117
2024-11-30,9,"a_2024",258
2024-11-30,10,"a_2024",19
2024-11-30,11,"a_2024",5
2024-12-01,3,"a_2024",5
2024-12-01,4,"a_2024",6
2024-12-01,5,"a_2024",28
2024-12-01,6,"a_2024",483
2024-12-01,7,"a_2024",52
2024-12-01,8,"a_2024",93
2024-12-01,9,"a_2024",212
2024-12-01,10,"a_2024",19
2024-12-02,3,"a_2024",5
2024-12-02,4,"a_2024",19
2024-12-02,5,"a_2024",165
2024-12-02,6,"a_2024",1670
2024-12-02,7,"a_2024",165
2024-12-02,8,"a_2024",202
2024-12-02,9,"a_2024",432
2024-12-02,10,"a_2024",25
2024-12-03,3,"a_2024",7
2024-12-03,4,"a_2024",18
2024-12-03,5,"a_2024",126
2024-12-03,6,"a_2024",1923
2024-12-03,7,"a_2024",185
2024-12-03,8,"a_2024",198
2024-12-03,9,"a_2024",366
2024-12-03,10,"a_2024",23
2024-12-04,3,"a_2024",7
2024-12-04,4,"a_2024",15
2024-12-04,5,"a_2024",143
2024-12-04,6,"a_2024",1768
2024-12-04,7,"a_2024",138
2024-12-04,8,"a_2024",215
2024-12-04,9,"a_2024",337
2024-12-04,10,"a_2024",21
2024-12-05,3,"a_2024",9
2024-12-05,4,"a_2024",20
2024-12-05,5,"a_2024",141
2024-12-05,6,"a_2024",1716
2024-12-05,7,"a_2024",151
2024-12-05,8,"a_2024",145
2024-12-05,9,"a_2024",331
2024-12-05,10,"a_2024",23
2024-12-06,3,"a_2024",5
2024-12-06,4,"a_2024",11
2024-12-06,5,"a_2024",177
2024-12-06,6,"a_2024",1723
2024-12-06,7,"a_2024",159
2024-12-06,8,"a_2024",186
2024-12-06,9,"a_2024",442
2024-12-06,10,"a_2024",15
2024-12-07,3,"a_2024",5
2024-12-07,4,"a_2024",16
2024-12-07,5,"a_2024",94
2024-12-07,6,"a_2024",859
2024-12-07,7,"a_2024",61
2024-12-07,8,"a_2024",103
2024-12-07,9,"a_2024",178
2024-12-07,10,"a_2024",8
2024-12-08,3,"a_2024",5
2024-12-08,4,"a_2024",9
2024-12-08,5,"a_2024",59
2024-12-08,6,"a_2024",445
2024-12-08,7,"a_2024",86
2024-12-08,8,"a_2024",68
2024-12-08,9,"a_2024",97
2024-12-08,10,"a_2024",5
2024-12-09,3,"a_2024",5
2024-12-09,4,"a_2024",10
2024-12-09,5,"a_2024",188
2024-12-09,6,"a_2024",1552
2024-12-09,7,"a_2024",150
2024-12-09,8,"a_2024",158
2024-12-09,9,"a_2024",416
2024-12-09,10,"a_2024",34
2024-12-10,3,"a_2024",6
2024-12-10,4,"a_2024",19
2024-12-10,5,"a_2024",199
2024-12-10,6,"a_2024",1554
2024-12-10,7,"a_2024",101
2024-12-10,8,"a_2024",131
2024-12-10,9,"a_2024",264
2024-12-10,10,"a_2024",13
2024-12-11,3,"a_2024",5
2024-12-11,4,"a_2024",14
2024-12-11,5,"a_2024",138
2024-12-11,6,"a_2024",1340
2024-12-11,7,"a_2024",118
2024-12-11,8,"a_2024",128
2024-12-11,9,"a_2024",277
2024-12-11,10,"a_2024",17
2024-12-12,3,"a_2024",5
2024-12-12,4,"a_2024",8
2024-12-12,5,"a_2024",126
2024-12-12,6,"a_2024",1296
2024-12-12,7,"a_2024",112
2024-12-12,8,"a_2024",121
2024-12-12,9,"a_2024",216
2024-12-12,10,"a_2024",31
2024-12-13,3,"a_2024",5
2024-12-13,4,"a_2024",13
2024-12-13,5,"a_2024",110
2024-12-13,6,"a_2024",1072
2024-12-13,7,"a_2024",95
2024-12-13,8,"a_2024",104
2024-12-13,9,"a_2024",211
2024-12-13,10,"a_2024",12
2024-12-14,3,"a_2024",5
2024-12-14,4,"a_2024",9
2024-12-14,5,"a_2024",70
2024-12-14,6,"a_2024",757
2024-12-14,7,"a_2024",53
2024-12-14,8,"a_2024",64
2024-12-14,9,"a_2024",144
2024-12-14,10,"a_2024",10
2024-12-15,4,"a_2024",5
2024-12-15,5,"a_2024",12
2024-12-15,6,"a_2024",95
2024-12-15,7,"a_2024",16
2024-12-15,8,"a_2024",29
2024-12-15,9,"a_2024",36
2024-12-15,10,"a_2024",5
2024-12-16,3,"a_2024",5
2024-12-16,4,"a_2024",11
2024-12-16,5,"a_2024",83
2024-12-16,6,"a_2024",874
2024-12-16,7,"a_2024",99
2024-12-16,8,"a_2024",112
2024-12-16,9,"a_2024",199
2024-12-16,10,"a_2024",17
2024-12-17,3,"a_2024",5
2024-12-17,4,"a_2024",11
2024-12-17,5,"a_2024",95
2024-12-17,6,"a_2024",828
2024-12-17,7,"a_2024",72
2024-12-17,8,"a_2024",85
2024-12-17,9,"a_2024",159
2024-12-17,10,"a_2024",12
2024-12-18,3,"a_2024",5
2024-12-18,4,"a_2024",13
2024-12-18,5,"a_2024",60
2024-12-18,6,"a_2024",595
2024-12-18,7,"a_2024",71
2024-12-18,8,"a_2024",83
2024-12-18,9,"a_2024",136
2024-12-18,10,"a_2024",5
2024-12-19,3,"a_2024",5
2024-12-19,4,"a_2024",9
2024-12-19,5,"a_2024",70
2024-12-19,6,"a_2024",612
2024-12-19,7,"a_2024",78
2024-12-19,8,"a_2024",73
2024-12-19,9,"a_2024",165
2024-12-19,10,"a_2024",10
2024-12-20,4,"a_2024",5
2024-12-20,5,"a_2024",67
2024-12-20,6,"a_2024",577
2024-12-20,7,"a_2024",59
2024-12-20,8,"a_2024",86
2024-12-20,9,"a_2024",155
2024-12-20,10,"a_2024",6
2024-12-21,3,"a_2024",5
2024-12-21,4,"a_2024",5
2024-12-21,5,"a_2024",31
2024-12-21,6,"a_2024",282
2024-12-21,7,"a_2024",26
2024-12-21,8,"a_2024",32
2024-12-21,9,"a_2024",37
2024-12-21,10,"a_2024",5
2024-12-22,5,"a_2024",21
2024-12-22,6,"a_2024",205
2024-12-22,7,"a_2024",19
2024-12-22,8,"a_2024",25
2024-12-22,9,"a_2024",35
2024-12-22,10,"a_2024",5
2024-12-23,3,"a_2024",5
2024-12-23,4,"a_2024",5
2024-12-23,5,"a_2024",36
2024-12-23,6,"a_2024",226
2024-12-23,7,"a_2024",33
2024-12-23,8,"a_2024",48
2024-12-23,9,"a_2024",102
2024-12-23,10,"a_2024",10
2024-12-24,4,"a_2024",5
2024-12-24,5,"a_2024",8
2024-12-24,6,"a_2024",66
2024-12-24,7,"a_2024",6
2024-12-24,8,"a_2024",13
2024-12-24,9,"a_2024",15
2024-12-24,10,"a_2024",5
2024-12-27,3,"a_2024",5
2024-12-27,4,"a_2024",5
2024-12-27,5,"a_2024",38
2024-12-27,6,"a_2024",185
2024-12-27,7,"a_2024",20
2024-12-27,8,"a_2024",46
2024-12-27,9,"a_2024",84
2024-12-27,10,"a_2024",10
2024-12-28,5,"a_2024",16
2024-12-28,6,"a_2024",115
2024-12-28,7,"a_2024",18
2024-12-28,8,"a_2024",22
2024-12-28,9,"a_2024",54
2024-12-28,10,"a_2024",9
2024-12-29,5,"a_2024",5
2024-12-29,6,"a_2024",22
2024-12-29,7,"a_2024",5
2024-12-29,8,"a_2024",5
2024-12-29,9,"a_2024",13
2024-12-29,10,"a_2024",5
2024-12-30,3,"a_2024",5
2024-12-30,4,"a_2024",6
2024-12-30,5,"a_2024",28
2024-12-30,6,"a_2024",176
2024-12-30,7,"a_2024",32
2024-12-30,8,"a_2024",50
2024-12-30,9,"a_2024",72
2024-12-30,10,"a_2024",10
2024-12-31,4,"a_2024",5
2024-12-31,5,"a_2024",18
2024-12-31,6,"a_2024",94
2024-12-31,7,"a_2024",9
2024-12-31,8,"a_2024",21
2024-12-31,9,"a_2024",38
2024-12-31,10,"a_2024",5
2025-01-02,4,"a_2024",5
2025-01-02,5,"a_2024",5
2025-01-02,6,"a_2024",65
2025-01-02,7,"a_2024",8
2025-01-02,8,"a_2024",33
2025-01-02,9,"a_2024",44
2025-01-02,10,"a_2024",6
2025-01-03,4,"a_2024",5
2025-01-03,5,"a_2024",40
2025-01-03,6,"a_2024",174
2025-01-03,7,"a_2024",31
2025-01-03,8,"a_2024",49
2025-01-03,9,"a_2024",125
2025-01-03,10,"a_2024",27
2025-01-04,4,"a_2024",5
2025-01-04,5,"a_2024",19
2025-01-04,6,"a_2024",92
2025-01-04,7,"a_2024",14
2025-01-04,8,"a_2024",15
2025-01-04,9,"a_2024",36
2025-01-04,10,"a_2024",34
2025-01-05,3,"a_2024",5
2025-01-05,5,"a_2024",5
2025-01-05,6,"a_2024",41
2025-01-05,7,"a_2024",5
2025-01-05,8,"a_2024",7
2025-01-05,9,"a_2024",17
2025-01-05,10,"a_2024",10
2025-01-06,4,"a_2024",5
2025-01-06,5,"a_2024",26
2025-01-06,6,"a_2024",141
2025-01-06,7,"a_2024",20
2025-01-06,8,"a_2024",43
2025-01-06,9,"a_2024",50
2025-01-06,10,"a_2024",7
2025-01-07,4,"a_2024",5
2025-01-07,5,"a_2024",25
2025-01-07,6,"a_2024",123
2025-01-07,7,"a_2024",33
2025-01-07,8,"a_2024",39
2025-01-07,9,"a_2024",73
2025-01-07,10,"a_2024",5
2025-01-08,4,"a_2024",5
2025-01-08,5,"a_2024",24
2025-01-08,6,"a_2024",114
2025-01-08,7,"a_2024",25
2025-01-08,8,"a_2024",27
2025-01-08,9,"a_2024",33
2025-01-08,10,"a_2024",6
2025-01-09,4,"a_2024",6
2025-01-09,5,"a_2024",18
2025-01-09,6,"a_2024",154
2025-01-09,7,"a_2024",26
2025-01-09,8,"a_2024",35
2025-01-09,9,"a_2024",63
2025-01-10,4,"a_2024",6
2025-01-10,5,"a_2024",44
2025-01-10,6,"a_2024",176
2025-01-10,7,"a_2024",20
2025-01-10,8,"a_2024",31
2025-01-10,9,"a_2024",54
2025-01-10,10,"a_2024",7
2025-01-11,3,"a_2024",5
2025-01-11,4,"a_2024",5
2025-01-11,5,"a_2024",14
2025-01-11,6,"a_2024",73
2025-01-11,7,"a_2024",6
2025-01-11,8,"a_2024",16
2025-01-11,9,"a_2024",34
2025-01-11,10,"a_2024",5
2025-01-12,4,"a_2024",5
2025-01-12,5,"a_2024",5
2025-01-12,6,"a_2024",20
2025-01-12,7,"a_2024",5
2025-01-12,8,"a_2024",5
2025-01-12,9,"a_2024",8
2025-01-13,3,"a_2024",5
2025-01-13,4,"a_2024",6
2025-01-13,5,"a_2024",16
2025-01-13,6,"a_2024",119
2025-01-13,7,"a_2024",10
2025-01-13,8,"a_2024",19
2025-01-13,9,"a_2024",31
2025-01-13,10,"a_2024",5
2025-01-14,3,"a_2024",5
2025-01-14,4,"a_2024",6
2025-01-14,5,"a_2024",35
2025-01-14,6,"a_2024",186
2025-01-14,7,"a_2024",45
2025-01-14,8,"a_2024",71
2025-01-14,9,"a_2024",70
2025-01-14,10,"a_2024",5
2025-01-15,3,"a_2024",5
2025-01-15,4,"a_2024",5
2025-01-15,5,"a_2024",46
2025-01-15,6,"a_2024",167
2025-01-15,7,"a_2024",19
2025-01-15,8,"a_2024",32
2025-01-15,9,"a_2024",51
2025-01-15,10,"a_2024",5
2025-01-16,3,"a_2024",5
2025-01-16,4,"a_2024",5
2025-01-16,5,"a_2024",25
2025-01-16,6,"a_2024",70
2025-01-16,7,"a_2024",22
2025-01-16,8,"a_2024",37
2025-01-16,9,"a_2024",49
2025-01-16,10,"a_2024",5
2025-01-17,3,"a_2024",5
2025-01-17,4,"a_2024",9
2025-01-17,5,"a_2024",47
2025-01-17,6,"a_2024",149
2025-01-17,7,"a_2024",85
2025-01-17,8,"a_2024",66
2025-01-17,9,"a_2024",64
2025-01-17,10,"a_2024",5
2025-01-17,11,"a_2024",5
2025-01-18,4,"a_2024",5
2025-01-18,5,"a_2024",7
2025-01-18,6,"a_2024",46
2025-01-18,7,"a_2024",6
2025-01-18,8,"a_2024",20
2025-01-18,9,"a_2024",28
2025-01-18,10,"a_2024",5
2025-01-19,4,"a_2024",5
2025-01-19,5,"a_2024",12
2025-01-19,6,"a_2024",45
2025-01-19,7,"a_2024",5
2025-01-19,8,"a_2024",12
2025-01-19,9,"a_2024",14
2025-01-19,10,"a_2024",5
2025-01-20,3,"a_2024",5
2025-01-20,4,"a_2024",9
2025-01-20,5,"a_2024",77
2025-01-20,6,"a_2024",164
2025-01-20,7,"a_2024",44
2025-01-20,8,"a_2024",43
2025-01-20,9,"a_2024",37
2025-01-20,10,"a_2024",8
2025-01-21,3,"a_2024",5
2025-01-21,4,"a_2024",11
2025-01-21,5,"a_2024",141
2025-01-21,6,"a_2024",155
2025-01-21,7,"a_2024",33
2025-01-21,8,"a_2024",36
2025-01-21,9,"a_2024",32
2025-01-22,3,"a_2024",5
2025-01-22,4,"a_2024",5
2025-01-22,5,"a_2024",40
2025-01-22,6,"a_2024",88
2025-01-22,7,"a_2024",17
2025-01-22,8,"a_2024",32
2025-01-22,9,"a_2024",29
2025-01-22,10,"a_2024",10
2025-01-23,4,"a_2024",5
2025-01-23,5,"a_2024",19
2025-01-23,6,"a_2024",63
2025-01-23,7,"a_2024",13
2025-01-23,8,"a_2024",20
2025-01-23,9,"a_2024",39
2025-01-23,10,"a_2024",5
2025-01-24,4,"a_2024",5
2025-01-24,5,"a_2024",29
2025-01-24,6,"a_2024",48
2025-01-24,7,"a_2024",16
2025-01-24,8,"a_2024",20
2025-01-24,9,"a_2024",20
2025-01-24,10,"a_2024",5
2025-01-25,5,"a_2024",5
2025-01-25,6,"a_2024",25
2025-01-25,7,"a_2024",5
2025-01-25,8,"a_2024",6
2025-01-25,9,"a_2024",6
2025-01-25,10,"a_2024",7
2025-01-26,3,"a_2024",5
2025-01-26,4,"a_2024",5
2025-01-26,6,"a_2024",11
2025-01-26,7,"a_2024",5
2025-01-26,8,"a_2024",5
2025-01-26,9,"a_2024",5
2025-01-27,4,"a_2024",5
2025-01-27,5,"a_2024",20
2025-01-27,6,"a_2024",74
2025-01-27,7,"a_2024",36
2025-01-27,8,"a_2024",39
2025-01-27,9,"a_2024",35
2025-01-27,10,"a_2024",5
2025-01-28,4,"a_2024",7
2025-01-28,5,"a_2024",31
2025-01-28,6,"a_2024",93
2025-01-28,7,"a_2024",26
2025-01-28,8,"a_2024",25
2025-01-28,9,"a_2024",26
2025-01-28,10,"a_2024",5
2025-01-29,3,"a_2024",5
2025-01-29,4,"a_2024",17
2025-01-29,5,"a_2024",33
2025-01-29,6,"a_2024",70
2025-01-29,7,"a_2024",16
2025-01-29,8,"a_2024",22
2025-01-29,9,"a_2024",33
2025-01-30,4,"a_2024",5
2025-01-30,5,"a_2024",11
2025-01-30,6,"a_2024",47
2025-01-30,7,"a_2024",9
2025-01-30,8,"a_2024",18
2025-01-30,9,"a_2024",21
2025-01-30,10,"a_2024",5
2025-01-31,4,"a_2024",5
2025-01-31,5,"a_2024",30
2025-01-31,6,"a_2024",74
2025-01-31,7,"a_2024",20
2025-01-31,8,"a_2024",15
2025-01-31,9,"a_2024",22
2025-01-31,10,"a_2024",5
2025-04-01,3,"s_2025",5
2025-04-01,4,"s_2025",5
2025-04-01,5,"s_2025",5
2025-04-01,6,"s_2025",17
2025-04-01,7,"s_2025",18
2025-04-01,8,"s_2025",75
2025-04-01,9,"s_2025",214
2025-04-01,10,"s_2025",402
2025-04-01,11,"s_2025",42
2025-04-01,12,"s_2025",5
2025-04-02,3,"s_2025",5
2025-04-02,4,"s_2025",5
2025-04-02,5,"s_2025",7
2025-04-02,6,"s_2025",11
2025-04-02,7,"s_2025",40
2025-04-02,8,"s_2025",67
2025-04-02,9,"s_2025",244
2025-04-02,10,"s_2025",362
2025-04-02,11,"s_2025",32
2025-04-03,3,"s_2025",5
2025-04-03,4,"s_2025",5
2025-04-03,5,"s_2025",7
2025-04-03,6,"s_2025",16
2025-04-03,7,"s_2025",52
2025-04-03,8,"s_2025",79
2025-04-03,9,"s_2025",203
2025-04-03,10,"s_2025",432
2025-04-03,11,"s_2025",34
2025-04-04,4,"s_2025",5
2025-04-04,5,"s_2025",5
2025-04-04,6,"s_2025",16
2025-04-04,7,"s_2025",34
2025-04-04,8,"s_2025",88
2025-04-04,9,"s_2025",310
2025-04-04,10,"s_2025",413
2025-04-04,11,"s_2025",18
2025-04-05,5,"s_2025",5
2025-04-05,6,"s_2025",7
2025-04-05,7,"s_2025",73
2025-04-05,8,"s_2025",158
2025-04-05,9,"s_2025",630
2025-04-05,10,"s_2025",1474
2025-04-05,11,"s_2025",87
2025-04-06,4,"s_2025",5
2025-04-06,7,"s_2025",8
2025-04-06,8,"s_2025",24
2025-04-06,9,"s_2025",30
2025-04-06,10,"s_2025",105
2025-04-06,11,"s_2025",5
2025-04-07,3,"s_2025",5
2025-04-07,4,"s_2025",5
2025-04-07,5,"s_2025",5
2025-04-07,6,"s_2025",10
2025-04-07,7,"s_2025",69
2025-04-07,8,"s_2025",128
2025-04-07,9,"s_2025",307
2025-04-07,10,"s_2025",555
2025-04-07,11,"s_2025",32
2025-04-08,5,"s_2025",5
2025-04-08,6,"s_2025",15
2025-04-08,7,"s_2025",53
2025-04-08,8,"s_2025",74
2025-04-08,9,"s_2025",214
2025-04-08,10,"s_2025",403
2025-04-08,11,"s_2025",17
2025-04-09,3,"s_2025",5
2025-04-09,4,"s_2025",5
2025-04-09,5,"s_2025",10
2025-04-09,6,"s_2025",11
2025-04-09,7,"s_2025",50
2025-04-09,8,"s_2025",91
2025-04-09,9,"s_2025",234
2025-04-09,10,"s_2025",462
2025-04-09,11,"s_2025",31
2025-04-09,12,"s_2025",5
2025-04-10,3,"s_2025",5
2025-04-10,4,"s_2025",5
2025-04-10,5,"s_2025",5
2025-04-10,6,"s_2025",16
2025-04-10,7,"s_2025",109
2025-04-10,8,"s_2025",121
2025-04-10,9,"s_2025",291
2025-04-10,10,"s_2025",569
2025-04-10,11,"s_2025",20
2025-04-11,3,"s_2025",5
2025-04-11,4,"s_2025",5
2025-04-11,5,"s_2025",5
2025-04-11,6,"s_2025",13
2025-04-11,7,"s_2025",82
2025-04-11,8,"s_2025",85
2025-04-11,9,"s_2025",240
2025-04-11,10,"s_2025",524
2025-04-11,11,"s_2025",19
2025-04-11,12,"s_2025",5
2025-04-12,3,"s_2025",5
2025-04-12,4,"s_2025",5
2025-04-12,5,"s_2025",5
2025-04-12,6,"s_2025",8
2025-04-12,7,"s_2025",111
2025-04-12,8,"s_2025",173
2025-04-12,9,"s_2025",566
2025-04-12,10,"s_2025",1220
2025-04-12,11,"s_2025",61
2025-04-12,12,"s_2025",5
2025-04-13,6,"s_2025",5
2025-04-13,7,"s_2025",16
2025-04-13,8,"s_2025",26
2025-04-13,9,"s_2025",41
2025-04-13,10,"s_2025",124
2025-04-13,11,"s_2025",5
2025-04-14,3,"s_2025",5
2025-04-14,4,"s_2025",5
2025-04-14,5,"s_2025",7
2025-04-14,6,"s_2025",27
2025-04-14,7,"s_2025",188
2025-04-14,8,"s_2025",272
2025-04-14,9,"s_2025",435
2025-04-14,10,"s_2025",1623
2025-04-14,11,"s_2025",27
2025-04-15,3,"s_2025",5
2025-04-15,4,"s_2025",6
2025-04-15,5,"s_2025",10
2025-04-15,6,"s_2025",24
2025-04-15,7,"s_2025",254
2025-04-15,8,"s_2025",372
2025-04-15,9,"s_2025",546
2025-04-15,10,"s_2025",2021
2025-04-15,11,"s_2025",24
2025-04-16,4,"s_2025",5
2025-04-16,5,"s_2025",10
2025-04-16,6,"s_2025",32
2025-04-16,7,"s_2025",251
2025-04-16,8,"s_2025",340
2025-04-16,9,"s_2025",585
2025-04-16,10,"s_2025",1855
2025-04-16,11,"s_2025",35
2025-04-17,3,"s_2025",5
2025-04-17,5,"s_2025",10
2025-04-17,6,"s_2025",38
2025-04-17,7,"s_2025",300
2025-04-17,8,"s_2025",355
2025-04-17,9,"s_2025",618
2025-04-17,10,"s_2025",1945
2025-04-17,11,"s_2025",32
2025-04-18,4,"s_2025",5
2025-04-18,5,"s_2025",5
2025-04-18,6,"s_2025",7
2025-04-18,7,"s_2025",112
2025-04-18,8,"s_2025",98
2025-04-18,9,"s_2025",177
2025-04-18,10,"s_2025",549
2025-04-18,11,"s_2025",7
2025-04-19,4,"s_2025",5
2025-04-19,5,"s_2025",5
2025-04-19,6,"s_2025",9
2025-04-19,7,"s_2025",90
2025-04-19,8,"s_2025",94
2025-04-19,9,"s_2025",270
2025-04-19,10,"s_2025",899
2025-04-19,11,"s_2025",21
2025-04-20,3,"s_2025",5
2025-04-20,4,"s_2025",5
2025-04-20,6,"s_2025",5
2025-04-20,7,"s_2025",47
2025-04-20,8,"s_2025",54
2025-04-20,9,"s_2025",89
2025-04-20,10,"s_2025",590
2025-04-20,11,"s_2025",10
2025-04-21,6,"s_2025",5
2025-04-21,7,"s_2025",42
2025-04-21,8,"s_2025",65
2025-04-21,9,"s_2025",73
2025-04-21,10,"s_2025",412
2025-04-21,11,"s_2025",5
2025-04-22,4,"s_2025",5
2025-04-22,5,"s_2025",9
2025-04-22,6,"s_2025",23
2025-04-22,7,"s_2025",205
2025-04-22,8,"s_2025",324
2025-04-22,9,"s_2025",552
2025-04-22,10,"s_2025",1719
2025-04-22,11,"s_2025",33
2025-04-23,3,"s_2025",5
2025-04-23,4,"s_2025",5
2025-04-23,5,"s_2025",6
2025-04-23,6,"s_2025",20
2025-04-23,7,"s_2025",253
2025-04-23,8,"s_2025",285
2025-04-23,9,"s_2025",651
2025-04-23,10,"s_2025",2031
2025-04-23,11,"s_2025",48
2025-04-24,4,"s_2025",5
2025-04-24,5,"s_2025",5
2025-04-24,6,"s_2025",35
2025-04-24,7,"s_2025",270
2025-04-24,8,"s_2025",409
2025-04-24,9,"s_2025",760
2025-04-24,10,"s_2025",2534
2025-04-24,11,"s_2025",54
2025-04-25,3,"s_2025",5
2025-04-25,4,"s_2025",7
2025-04-25,5,"s_2025",8
2025-04-25,6,"s_2025",22
2025-04-25,7,"s_2025",207
2025-04-25,8,"s_2025",314
2025-04-25,9,"s_2025",541
2025-04-25,10,"s_2025",1810
2025-04-25,11,"s_2025",35
2025-04-26,3,"s_2025",5
2025-04-26,4,"s_2025",5
2025-04-26,5,"s_2025",15
2025-04-26,6,"s_2025",47
2025-04-26,7,"s_2025",338
2025-04-26,8,"s_2025",386
2025-04-26,9,"s_2025",506
2025-04-26,10,"s_2025",1224
2025-04-26,11,"s_2025",47
2025-04-27,4,"s_2025",5
2025-04-27,5,"s_2025",5
2025-04-27,6,"s_2025",7
2025-04-27,7,"s_2025",62
2025-04-27,8,"s_2025",108
2025-04-27,9,"s_2025",194
2025-04-27,10,"s_2025",742
2025-04-27,11,"s_2025",11
2025-04-28,3,"s_2025",5
2025-04-28,4,"s_2025",5
2025-04-28,5,"s_2025",5
2025-04-28,6,"s_2025",28
2025-04-28,7,"s_2025",272
2025-04-28,8,"s_2025",393
2025-04-28,9,"s_2025",611
2025-04-28,10,"s_2025",1763
2025-04-28,11,"s_2025",51
2025-04-29,3,"s_2025",5
2025-04-29,4,"s_2025",5
2025-04-29,5,"s_2025",10
2025-04-29,6,"s_2025",38
2025-04-29,7,"s_2025",316
2025-04-29,8,"s_2025",438
2025-04-29,9,"s_2025",708
2025-04-29,10,"s_2025",2242
2025-04-29,11,"s_2025",50
2025-04-30,3,"s_2025",5
2025-04-30,4,"s_2025",5
2025-04-30,5,"s_2025",18
2025-04-30,6,"s_2025",39
2025-04-30,7,"s_2025",338
2025-04-30,8,"s_2025",449
2025-04-30,9,"s_2025",682
2025-04-30,10,"s_2025",2238
2025-04-30,11,"s_2025",43
2025-05-01,4,"s_2025",5
2025-05-01,5,"s_2025",10
2025-05-01,6,"s_2025",28
2025-05-01,7,"s_2025",358
2025-05-01,8,"s_2025",443
2025-05-01,9,"s_2025",734
2025-05-01,10,"s_2025",2191
2025-05-01,11,"s_2025",49
2025-05-02,4,"s_2025",5
2025-05-02,5,"s_2025",14
2025-05-02,6,"s_2025",20
2025-05-02,7,"s_2025",226
2025-05-02,8,"s_2025",309
2025-05-02,9,"s_2025",506
2025-05-02,10,"s_2025",1556
2025-05-02,11,"s_2025",58
2025-05-02,12,"s_2025",5
2025-05-03,3,"s_2025",5
2025-05-03,4,"s_2025",5
2025-05-03,5,"s_2025",5
2025-05-03,6,"s_2025",26
2025-05-03,7,"s_2025",84
2025-05-03,8,"s_2025",161
2025-05-03,9,"s_2025",219
2025-05-03,10,"s_2025",806
2025-05-03,11,"s_2025",24
2025-05-04,3,"s_2025",5
2025-05-04,4,"s_2025",5
2025-05-04,5,"s_2025",5
2025-05-04,6,"s_2025",6
2025-05-04,7,"s_2025",50
2025-05-04,8,"s_2025",73
2025-05-04,9,"s_2025",162
2025-05-04,10,"s_2025",781
2025-05-04,11,"s_2025",19
2025-05-05,4,"s_2025",5
2025-05-05,5,"s_2025",5
2025-05-05,6,"s_2025",5
2025-05-05,7,"s_2025",12
2025-05-05,8,"s_2025",34
2025-05-05,9,"s_2025",43
2025-05-05,10,"s_2025",218
2025-05-05,11,"s_2025",6
2025-05-06,3,"s_2025",5
2025-05-06,4,"s_2025",5
2025-05-06,5,"s_2025",6
2025-05-06,6,"s_2025",23
2025-05-06,7,"s_2025",250
2025-05-06,8,"s_2025",351
2025-05-06,9,"s_2025",463
2025-05-06,10,"s_2025",1297
2025-05-06,11,"s_2025",28
2025-05-07,4,"s_2025",7
2025-05-07,5,"s_2025",11
2025-05-07,6,"s_2025",37
2025-05-07,7,"s_2025",365
2025-05-07,8,"s_2025",410
2025-05-07,9,"s_2025",669
